0.0006308555603027344,,75,-13,-157,-114,5
0.0015411376953125,106,14,4,115,74,58,-28,-151,-163,1,-0.42,1.30
0.0026369094848632812,128,118,31,-22,35,-73,0,-12,-127,-39.65,18.18,172.24,-47.12,47.12,-153.20,0.15,0.01,1.16
1.6232361793518066,84,17,17,38,16,-34,-57,-14103,58,18,80,-9,27,-32,-92,-145,-34.44,16.23,175.13,-10.74,44.98,-201.42,0.09,0.39,0.95
4.183722972869873,100,62,18,85,-8,30,-36,-87,-144,-7.51,0.00,0.00,286.19,-20.02,4.09,-0.50,-0.64,0.92
4.204038381576538,90,67,11,89,-4,36,-49,-79,-154,-7.51,0.00,0.00,296.33,-2.38,-48.77,-0.69,-0.72,0.97
4.224616050720215,89,72,1,90,-7,40,-50,-72,-167,-7.51,0.00,0.00,289.86,-2.62,-90.94,-0.89,-0.41,1.04
4.2408223152160645,107,72,229,87,-39,11,-27,-73,-206,-7.51,0.00,0.00,241.58,-34.67,-58.11,-0.86,-0.73,0.65
4.26152491569519,61,58,205,96,-41,-28,-88,-91,-238,-7.51,0.00,0.00,163.33,-6.35,-61.22,-0.50,-0.85,-0.04
4.28188157081604,111,19,43,86,-28,-2,-21,-144,-111,-7.51,0.00,0.00,83.74,22.77,-31.86,-0.43,-0.75,-0.02
4.302293539047241,152,38,31,47,-34,-87,33,-118,-128,-7.43,1.04,0.88,-5.13,14.59,12.51,-0.36,-0.77,0.32
4.327678680419922,100,231,78,52,-18,-58,-35,-203,-65,-6.71,1.88,3.76,-106.87,21.42,-1.83,0.08,-0.69,0.98
4.347480058670044,113,52,87,6,35,65,-18,-100,-53,-3.30,2.86,8.55,-127.26,15.01,198.85,-1.60,-3.39,2.34
4.3720924854278564,127,85,52,-76,-3,3,0,-56,-99,-2.06,4.03,11.55,-80.02,47.67,-73.85,-0.80,-0.45,1.13
4.392577648162842,123,42,52,-92,-19,-56,-4,-112,-100,-6.08,6.60,11.68,-84.41,115.60,-173.83,0.06,1.12,0.38
4.414587736129761,114,250,64,-49,15,23,-17,-179,-84,-6.78,7.21,11.80,-64.82,25.15,40.28,0.49,0.84,0.28
4.43772554397583,109,48,55,-50,30,100,-24,-105,-96,-5.22,9.29,14.07,-71.90,36.44,36.68,-0.52,-0.66,1.28
4.458009958267212,102,66,46,-88,-12,-1,-33,-81,-107,-6.67,12.80,15.68,-8.12,131.84,-146.36,-0.52,-0.12,1.72
4.482708692550659,95,40,40,-98,-43,-96,-42,-116,-115,-8.28,16.48,14.87,-27.71,62.62,-41.75,-0.24,0.68,1.01
4.503185749053955,99,9,41,-73,-25,-64,-37,-157,-115,-6.84,17.48,15.74,-59.33,-5.98,100.71,-0.41,-0.11,0.74
4.527737617492676,94,7,58,-42,-7,2,-44,-160,-92,-4.94,17.76,18.66,-46.02,4.27,56.34,-0.34,-0.67,0.99
4.548121452331543,97,32,44,-34,7,18,-40,-126,-110,-3.70,18.58,21.21,-27.10,18.80,19.41,-0.35,-0.58,0.91
4.572747230529785,97,60,30,-46,-8,-13,-40,-89,-129,-3.06,19.86,22.96,-13.43,25.57,-2.81,-0.31,-0.30,0.70
4.593256950378418,100,49,18,-50,-26,-58,-36,-104,-145,-2.69,21.55,24.52,-21.61,24.90,0.67,-0.36,-0.27,0.88
4.617958068847656,100,38,31,-44,-14,-43,-36,-118,-128,-1.71,22.34,26.65,-28.38,4.64,31.25,-0.33,-0.44,0.91
4.638272285461426,94,51,21,-45,-12,-27,-43,-100,-140,-0.46,22.66,29.13,-32.35,3.23,35.40,-0.31,-0.57,0.78
4.658888101577759,99,60,15,-39,0,-18,-37,-89,-149,0.62,22.96,31.58,-27.95,15.38,11.11,-0.30,-0.52,0.80
4.68328857421875,97,85,13,-41,1,-6,-40,-56,-152,1.12,23.96,33.80,-26.67,18.07,-3.97,-0.31,-0.48,0.76
4.708546161651611,104,56,16,-42,8,-19,-30,-94,-148,2.01,24.68,36.18,-30.64,18.31,14.40,-0.32,-0.38,0.84
4.729084491729736,101,59,16,-42,17,0,-35,-90,-148,2.94,25.32,38.65,-33.81,12.27,21.85,-0.36,-0.36,0.87
4.749177932739258,110,73,21,-59,18,-1,-22,-71,-141,3.81,25.61,41.18,-34.91,1.10,22.89,-0.33,-0.46,0.85
4.773673057556152,109,60,33,-82,10,-12,-24,-89,-124,4.58,25.84,43.70,-32.47,11.60,13.55,-0.27,-0.38,0.91
4.798277854919434,102,38,40,-73,23,25,-33,-119,-115,5.39,26.37,46.35,-34.85,13.67,11.41,-0.29,-0.28,0.90
4.81994891166687,95,243,68,-21,65,97,-42,-187,-78,6.04,26.75,48.84,-33.51,7.87,11.41,-0.30,-0.26,0.91
4.839240550994873,129,201,26,157,93,99,2,-244,-134,6.61,27.16,51.24,-30.09,10.01,7.39,-0.28,-0.26,1.00
4.86434268951416,186,230,96,-51,6,-87,79,137,-41,7.03,27.66,53.58,-30.88,7.57,4.52,-0.33,-0.28,0.92
4.88416051864624,116,221,182,40,21,-100,-15,-217,-269,7.38,28.01,55.84,-28.02,3.78,4.52,-0.29,-0.31,0.91
4.908793926239014,95,84,235,33,25,82,-42,-57,-199,7.73,28.30,58.11,-28.02,4.76,3.97,-0.31,-0.31,0.97
4.929064750671387,145,83,236,19,3,0,23,-58,-197,8.07,28.51,60.57,-32.04,2.20,5.07,-0.32,-0.29,0.98
4.953837156295776,109,31,2,45,-1,26,-24,-128,-166,8.32,28.64,62.91,-31.86,0.00,6.04,-0.29,-0.27,0.94
4.974396228790283,115,81,3,34,-10,8,-15,-61,-165,8.51,28.78,65.19,-31.80,0.85,4.58,-0.31,-0.31,0.99
4.994528770446777,105,57,24,61,-1,13,-28,-93,-137,8.62,28.98,67.46,-31.74,0.24,-0.24,-0.31,-0.29,0.93
5.0193235874176025,111,87,26,43,-2,33,-21,-53,-135,8.73,29.32,69.70,-31.80,1.95,-2.38,-0.29,-0.26,0.90
5.039653301239014,128,91,18,56,-1,18,1,-47,-145,8.83,29.44,72.01,-35.22,-0.67,4.39,-0.28,-0.23,0.94
5.064267635345459,122,68,9,61,-13,2,-7,-78,-156,8.95,29.35,74.51,-36.74,-2.56,10.25,-0.26,-0.22,0.90
5.084698677062988,100,73,4,70,-9,18,-35,-72,-164,8.97,29.17,76.85,-36.74,-6.29,11.17,-0.25,-0.15,0.90
5.109485626220703,85,66,248,92,-7,18,-55,-81,-181,8.84,29.10,79.08,-35.34,-8.00,7.57,-0.24,-0.16,0.87
5.129923105239868,95,99,166,100,-24,-17,-42,-36,-290,8.70,29.11,81.29,-34.85,-5.80,4.33,-0.25,-0.20,0.93
5.150286912918091,46,39,224,106,-26,-45,-107,-116,-213,8.59,29.21,83.53,-34.85,-3.60,-0.85,-0.27,-0.15,0.98
5.175250053405762,124,27,46,98,-13,35,-4,-133,-107,8.47,29.38,85.89,-36.80,-5.55,-2.50,-0.33,-0.16,0.92
5.199589252471924,159,47,57,59,-21,-60,42,-107,-93,8.23,29.58,88.12,-37.96,-7.51,-4.46,-0.31,-0.30,0.86
5.219965219497681,109,4,70,54,-19,-70,-24,-164,-75,7.90,29.64,90.40,-42.79,-9.58,-9.70,-0.34,-0.46,0.94
5.240653991699219,108,10,102,6,32,44,-26,-156,-33,7.46,29.83,92.67,-45.35,-6.04,-20.20,-0.52,-0.64,0.89
5.265360593795776,114,73,54,-80,13,64,-17,-71,-97,7.02,30.39,95.07,-57.74,-1.77,-29.36,-0.67,-0.82,0.84
5.2859416007995605,112,51,45,-105,9,29,-20,-101,-109,6.43,31.08,97.73,-74.77,-1.22,-27.10,-0.91,-1.09,0.95
5.310154914855957,103,14,38,-43,33,48,-32,-150,-118,5.87,31.61,100.97,-102.17,15.87,-28.02,-1.07,-1.46,1.18
5.330556154251099,116,36,44,-13,46,79,-14,-121,-110,5.71,31.74,104.92,-124.45,21.79,-13.31,-1.14,-1.48,1.30
5.355245113372803,105,81,46,-68,15,2,-29,-61,-108,5.30,31.61,108.95,-116.82,9.16,-12.63,-0.72,-0.90,1.28
5.375656843185425,87,54,32,-93,-19,-89,-53,-97,-126,6.04,32.28,112.65,-68.91,18.49,-81.60,-0.12,-0.34,1.37
5.400378227233887,97,18,26,-78,-15,-62,-39,-145,-134,8.76,34.91,116.38,-24.66,34.73,-189.58,0.18,0.00,1.08
5.420902490615845,91,22,43,-80,-5,-2,-48,-139,-112,12.41,38.82,119.83,26.18,-19.47,-205.14,0.56,0.55,0.97
5.445318222045898,87,31,33,-71,2,10,-53,-127,-125,14.66,42.00,120.98,53.10,8.18,-119.63,0.66,1.19,0.98
5.465790748596191,89,51,33,-76,-1,-10,-51,-101,-125,15.64,42.57,121.21,60.42,-3.05,-0.67,-0.04,1.24,0.62
5.49056601524353,97,45,30,-82,-20,-60,-40,-109,-129,12.41,42.08,117.43,132.32,-119.20,130.49,-0.02,1.11,0.12
5.510953903198242,94,20,36,-67,-16,-38,-44,-142,-121,5.20,39.70,108.76,205.02,-176.88,214.29,0.03,0.89,-0.05
5.531254291534424,100,39,47,-67,-5,-5,-35,-117,-106,-1.36,36.17,98.98,274.78,-156.74,196.84,-0.04,0.32,-0.07
5.555931091308594,106,51,39,-70,-3,-12,-28,-101,-117,-4.36,34.64,90.07,331.42,-76.11,86.73,-0.11,0.49,0.46
5.580576181411743,108,68,36,-86,-4,-7,-25,-78,-121,-6.30,32.26,82.61,310.24,-94.42,174.87,-0.39,0.34,0.85
5.60141134262085,95,20,42,-27,28,22,-42,-142,-113,-7.71,26.76,76.70,297.97,-74.04,188.84,-0.56,-1.30,0.73
5.621356964111328,156,211,35,124,86,140,39,-230,-122,-7.30,26.31,71.53,309.75,17.76,-82.76,-0.60,-0.99,1.13
5.64602518081665,158,193,49,-35,-25,-20,41,87,-104,-8.51,27.88,66.32,249.51,-45.29,-28.81,-0.42,-1.53,0.67
5.6707422733306885,86,246,243,36,12,-82,-55,-183,-188,-8.98,25.67,62.54,119.14,42.48,22.09,-0.28,-0.36,-0.41
5.691256284713745,105,73,243,23,33,41,-29,-71,-187,-8.64,25.65,62.47,-39.67,8.00,67.63,-0.43,-0.09,0.24
5.711404323577881,128,93,222,33,8,5,1,-45,-216,-8.30,24.05,66.67,-165.83,21.48,10.01,-0.48,-2.09,1.17
5.7360594272613525,127,52,7,40,11,11,0,-99,-160,-6.22,20.42,71.58,-76.66,29.97,100.77,-1.77,-3.35,2.09
5.75658655166626,116,60,2,36,4,23,-14,-88,-166,-6.00,24.91,74.02,-44.74,93.14,-221.37,0.08,0.77,1.01
5.781221389770508,105,49,11,34,2,18,-28,-104,-154,-4.96,32.03,76.51,-82.70,112.30,-219.06,0.39,0.94,0.31
5.801624298095703,109,73,21,42,-7,18,-24,-72,-140,-3.46,33.64,79.37,-82.03,88.93,-15.08,-0.18,0.48,0.74
5.826208114624023,122,60,26,46,-6,18,-7,-89,-134,-1.28,36.39,83.33,-46.20,103.21,-114.75,-0.34,0.43,2.36
5.846853971481323,119,71,16,47,-8,19,-11,-74,-148,1.12,38.04,87.16,-57.74,50.17,11.60,-0.35,1.03,1.56
5.871448516845703,115,73,8,54,-13,23,-15,-71,-158,0.03,34.41,89.87,-91.06,-53.77,183.41,-0.19,-0.02,0.77
5.89177131652832,102,75,6,71,-10,29,-32,-70,-161,-1.51,31.43,92.10,-63.78,-35.77,90.03,-0.23,-1.21,0.62
5.9165425300598145,102,88,240,89,-22,31,-33,-51,-192,-1.62,30.64,93.78,-5.92,46.33,-35.40,-0.24,-0.76,0.83
5.936882257461548,83,101,185,81,-32,-11,-59,-34,-265,0.13,31.71,96.37,-6.96,56.46,-43.40,-0.30,0.13,1.05
5.961637496948242,39,21,222,105,-28,-41,-117,-141,-215,1.07,32.00,98.96,-31.92,22.58,3.97,-0.33,0.13,1.11
5.9820849895477295,113,15,46,80,-23,37,-19,-149,-108,0.85,31.43,101.05,-29.85,-7.14,28.75,-0.30,-0.54,0.82
6.00661039352417,134,68,69,40,-21,-26,9,-78,-77,0.45,30.78,102.72,-15.81,15.44,-6.23,-0.35,-0.73,0.72
6.027251958847046,93,254,67,66,11,-38,-45,-172,-80,1.32,31.40,104.84,-9.22,38.15,-45.78,-0.37,-0.42,0.78
6.051706552505493,107,43,78,-2,30,65,-26,-112,-65,2.81,32.13,107.48,-14.65,44.98,-38.27,-0.34,-0.21,1.00
6.072055101394653,126,103,46,-110,-8,-18,-1,-32,-108,4.02,32.33,110.11,-22.58,32.90,-12.27,-0.26,-0.14,1.00
6.0967912673950195,117,26,45,-96,-29,-76,-12,-134,-108,4.54,32.06,112.44,-24.23,16.24,5.68,-0.29,-0.27,0.91
6.117076873779297,108,14,52,-62,17,29,-25,-151,-99,4.81,31.76,114.49,-17.27,19.47,-5.43,-0.36,-0.42,0.85
6.1375181674957275,86,28,45,-45,39,97,-55,-131,-108,5.51,31.88,116.62,-11.84,31.49,-24.60,-0.32,-0.33,0.90
6.1622092723846436,87,60,49,-63,24,65,-53,-89,-104,6.59,31.98,119.04,-18.01,33.63,-20.57,-0.33,-0.17,1.02
6.182558059692383,79,55,30,-39,19,-27,-64,-96,-129,7.34,31.75,121.57,-23.86,15.69,2.93,-0.27,-0.19,1.01
6.207278251647949,97,40,42,-42,-8,-75,-40,-115,-113,7.33,31.24,123.61,-26.31,5.31,10.74,-0.22,-0.36,0.88
6.227632999420166,87,9,48,-35,-5,-66,-53,-157,-105,7.14,30.64,125.54,-26.18,6.59,9.16,-0.22,-0.37,0.92
6.252365589141846,88,27,39,-35,1,-9,-51,-133,-117,7.00,30.18,127.53,-27.59,4.64,10.99,-0.25,-0.28,0.92
6.272708892822266,87,53,28,-43,-2,-4,-53,-99,-132,6.89,29.75,129.50,-25.45,4.58,7.20,-0.25,-0.27,1.00
6.297426462173462,91,73,23,-62,-16,-37,-47,-72,-138,6.63,29.40,131.50,-25.51,-0.92,9.70,-0.31,-0.29,0.94
6.317847967147827,102,66,15,-76,-28,-79,-33,-81,-149,6.21,29.13,133.23,-23.80,-4.82,5.74,-0.27,-0.36,0.92
6.342599630355835,104,54,17,-66,-17,-63,-31,-97,-147,5.93,28.77,135.06,-26.31,-1.28,4.82,-0.25,-0.29,0.94
6.3629608154296875,101,58,22,-69,-17,-47,-34,-91,-140,5.71,28.52,137.00,-28.08,-4.70,5.49,-0.26,-0.19,0.97
6.3833208084106445,97,56,24,-66,-3,-32,-39,-94,-136,5.32,28.49,138.81,-25.94,-14.77,5.19,-0.31,-0.24,0.95
6.408196210861206,100,55,20,-53,5,-10,-36,-95,-142,4.81,28.48,140.56,-27.53,-15.99,4.33,-0.33,-0.24,1.01
6.428359270095825,104,54,29,-49,4,-16,-30,-97,-130,4.29,28.61,142.47,-31.49,-21.73,8.12,-0.33,-0.18,0.98
6.453144550323486,105,50,22,-29,15,-10,-29,-102,-139,3.54,28.70,144.30,-36.44,-26.31,14.34,-0.33,-0.26,0.93
6.473477363586426,106,23,37,-20,19,-8,-27,-138,-120,2.60,28.79,145.94,-36.87,-26.43,11.23,-0.30,-0.36,0.86
6.498199224472046,88,250,44,46,53,32,-52,-179,-110,1.36,28.79,147.27,-39.86,-24.11,4.03,-0.25,-0.55,0.75
6.518589496612549,63,249,254,111,65,58,-84,-180,-173,0.29,28.48,148.63,-48.83,-6.59,-6.90,-0.27,-0.46,0.74
6.555378198623657,98,87,8,-25,10,-76,-38,-52,-158,-0.29,28.16,150.81,-58.96,-2.08,-6.47,-0.38,-0.46,0.88
6.563622236251831,102,35,39,28,11,-2,-33,-122,-117,-1.10,28.11,152.84,-71.29,-1.53,-7.63,-0.55,-0.62,0.82
6.583928108215332,155,75,17,23,52,51,37,-69,-146,-2.48,28.76,154.00,-80.02,0.31,-14.10,-0.70,-1.00,0.72
6.615499973297119,110,65,206,36,22,25,-22,-82,-236,-3.31,29.19,155.16,-97.11,10.56,-32.35,-0.82,-1.44,1.01
6.630516052246094,121,47,250,24,6,15,-7,-106,-178,-3.92,29.14,157.03,-119.02,31.74,-30.52,-1.09,-1.58,1.39
6.654053211212158,122,36,252,30,-4,17,-7,-121,-175,-4.78,29.11,159.61,-138.18,31.74,-13.85,-1.11,-1.01,1.48
6.674088001251221,108,74,0,29,-17,10,-25,-70,-169,-5.38,28.66,163.50,-116.27,19.04,2.38,-0.44,-0.05,1.55
6.698828458786011,108,85,18,51,-9,15,-25,-55,-145,-4.47,27.86,167.21,-68.97,21.06,-77.15,-0.03,0.29,1.24
6.723794460296631,124,90,28,65,-5,31,-4,-49,-132,-0.70,27.20,170.96,-12.27,29.36,-146.42,0.26,0.77,0.73
6.743913888931274,133,93,13,77,-4,36,8,-45,-152,3.27,26.84,173.10,31.13,25.70,-93.26,0.70,0.89,0.61
6.764441013336182,88,76,16,91,8,40,-52,-68,-148,2.35,26.12,172.82,67.26,5.55,88.68,-0.37,1.11,0.69
6.789035320281982,81,52,10,119,16,74,-60,-99,-155,-1.40,27.24,169.85,120.30,-83.44,169.62,-0.27,1.19,0.21
6.809349060058594,71,83,164,110,3,55,-75,-58,-293,-7.70,29.31,163.84,193.24,-149.35,243.29,-0.11,0.63,-0.10
6.834547758102417,48,33,236,101,-30,-13,-105,-124,-197,-13.96,30.82,155.41,292.72,-96.56,142.40,-0.17,0.18,-0.17
6.855016469955444,147,13,71,103,14,43,26,-151,-74,-15.68,31.71,147.40,346.13,-40.71,43.03,-0.03,0.34,0.28
6.8795106410980225,118,38,39,47,-4,-27,-11,-118,-117,-17.72,31.07,140.09,326.42,-54.87,105.41,0.04,0.03,0.86
6.899831295013428,102,15,84,27,16,7,-33,-149,-56,-21.22,29.12,132.10,306.58,-45.41,95.58,-0.23,-1.04,0.93
6.9243245124816895,123,38,87,-18,52,70,-5,-118,-52,-22.02,29.12,125.37,307.50,-1.89,-53.77,-0.86,-0.68,1.32
6.944759845733643,119,101,59,-90,27,44,-10,-34,-91,-22.35,30.55,120.59,231.81,-57.68,13.24,-0.85,-0.97,0.32
6.969470500946045,93,50,52,-98,-14,-65,-44,-103,-100,-25.34,29.80,114.79,108.34,2.56,36.80,-0.30,-0.69,-0.46
6.989599704742432,101,0,39,-39,18,-4,-34,-169,-116,-26.82,29.60,113.64,-22.03,-7.63,68.48,-0.35,-0.43,0.26
7.014394044876099,101,35,48,-36,38,95,-34,-122,-104,-28.39,27.34,116.01,-134.70,33.87,21.24,-0.27,-1.45,0.77
7.034991979598999,86,60,44,-48,29,41,-54,-88,-110,-28.63,24.45,119.81,-100.34,52.67,140.38,-2.00,-2.63,2.17
7.059412002563477,80,59,45,-64,-3,-62,-62,-90,-109,-26.79,26.30,123.03,-59.63,63.96,-233.83,0.21,0.49,1.14
7.079709053039551,93,36,31,-61,-2,-84,-45,-121,-128,-21.22,28.52,128.78,-110.72,104.31,-160.64,0.34,0.68,0.22
7.104520559310913,91,18,38,-69,-4,-59,-48,-145,-118,-19.47,27.83,132.31,-88.20,75.32,-44.01,0.05,0.24,0.25
7.12475323677063,85,13,33,-49,10,6,-55,-151,-124,-15.14,27.07,137.27,-61.34,140.08,-98.02,-0.76,0.60,2.25
7.149584770202637,91,44,32,-40,11,38,-48,-110,-126,-12.76,26.37,141.07,-77.39,19.78,34.36,-0.83,0.79,1.88
7.169831991195679,89,63,31,-56,-17,-30,-50,-84,-128,-14.60,26.16,143.62,-73.24,-24.41,87.22,-0.42,-0.27,0.39
7.1945507526397705,100,37,27,-50,-27,-79,-36,-119,-133,-17.29,25.96,143.40,-41.81,10.50,5.80,-0.25,-0.84,0.61
7.214960098266602,98,39,30,-44,-28,-56,-39,-117,-129,-16.41,24.84,145.10,-20.14,62.26,-32.53,-0.31,-0.34,1.15
7.239635944366455,91,49,32,-42,-19,-43,-47,-104,-126,-14.64,23.92,147.62,-23.07,51.27,-14.10,-0.30,0.28,1.13
7.260023593902588,97,61,28,-41,-5,-47,-39,-88,-131,-14.55,23.50,149.94,-40.04,4.15,29.24,-0.33,-0.05,0.87
7.285104513168335,103,51,25,-36,5,-22,-32,-101,-136,-15.78,23.16,150.98,-27.95,-4.21,16.66,-0.24,-0.70,0.76
7.305084228515625,105,44,47,-43,12,3,-28,-110,-107,-16.16,21.94,150.81,-10.19,37.96,-29.97,-0.29,-0.57,0.94
7.329746961593628,116,28,59,-39,18,39,-14,-132,-91,-15.09,21.37,152.48,-17.03,42.91,-32.71,-0.34,-0.19,0.98
7.350672245025635,110,251,57,-8,42,52,-22,-177,-93,-14.45,21.12,154.39,-21.00,22.34,-9.95,-0.31,-0.14,0.91
7.375360012054443,65,17,246,140,100,39,-82,-146,-184,-14.61,20.70,155.91,-24.23,7.81,13.12,-0.27,-0.28,0.93
7.395504474639893,101,135,24,-55,-9,-95,-34,10,-137,-15.15,20.29,156.82,-20.39,9.52,4.03,-0.27,-0.38,0.85
7.419891834259033,126,2,246,38,20,-6,-1,-167,-183,-15.25,19.99,157.93,-17.27,18.62,-10.86,-0.34,-0.30,0.88
7.440217971801758,126,94,222,28,29,52,-1,-44,-216,-15.01,19.69,159.30,-19.04,20.87,-10.44,-0.31,-0.24,0.98
7.464910507202148,127,55,236,35,0,9,0,-96,-197,-15.01,19.35,160.58,-23.62,13.85,1.28,-0.30,-0.25,0.99
7.485362768173218,124,41,0,35,-12,13,-3,-114,-168,-15.31,18.93,161.60,-21.42,8.54,3.78,-0.25,-0.31,0.93
7.510420560836792,103,59,18,35,-18,0,-32,-90,-145,-15.69,18.40,162.38,-19.78,7.69,1.95,-0.22,-0.33,0.93
7.5304412841796875,102,68,32,40,-14,13,-33,-78,-126,-15.84,18.00,163.39,-19.35,8.97,-0.12,-0.23,-0.22,0.94
7.555041551589966,121,87,36,61,-15,17,-8,-53,-121,-15.99,17.66,164.74,-20.94,5.55,-0.79,-0.26,-0.18,0.97
7.575423717498779,133,84,18,69,-20,8,7,-56,-145,-16.25,17.79,165.58,-16.05,1.16,-4.27,-0.33,-0.26,1.00
7.600115537643433,92,70,9,79,-6,18,-46,-75,-157,-16.50,17.99,166.27,-14.59,-1.28,-6.29,-0.35,-0.23,1.01
7.62096643447876,78,51,253,103,-8,35,-65,-101,-174,-16.71,18.27,167.19,-17.70,-4.52,-1.59,-0.38,-0.21,0.93
7.640902280807495,68,95,155,105,-17,7,-78,-42,-305,-17.18,18.49,167.91,-20.51,-13.18,7.14,-0.18,-0.26,0.97
7.6656293869018555,75,52,234,82,-54,-40,-69,-100,-200,-17.94,18.26,168.24,-21.12,-7.14,11.47,-0.21,-0.30,0.96
